amount,hour,transactions_last_24h,device_changed,location_changed,account_age_days,failed_attempts,previous_fraud_count,merchant_risk,is_new_payee,fraud
701.43,12,2,0,1,202,0,0,3,1,0
1045.74,3,3,0,0,440,2,0,7,0,0
4699.58,9,5,0,0,100,0,0,1,0,0
1733.51,19,4,0,0,2411,0,0,8,0,0
512.81,14,4,0,0,379,0,0,10,0,0
1285.52,20,3,0,0,1440,0,0,7,1,0
479.36,12,3,0,0,895,0,0,8,0,0
1669.84,11,3,0,0,538,1,0,9,0,0
1835.99,22,2,1,0,87,1,0,6,1,1
279.45,12,6,0,0,1486,0,0,1,0,0
1306.56,3,5,0,0,701,0,0,1,1,0
974.99,9,4,0,0,1511,1,0,10,0,0
1890.65,15,3,0,0,1749,0,0,5,0,0
2518.32,8,2,0,0,1077,0,0,4,0,0
1767.73,9,1,1,0,1087,0,0,1,0,0
809.82,20,1,0,0,276,1,0,7,0,0
2788.7,10,3,0,1,908,0,0,5,1,0
458.03,7,3,0,0,1663,0,0,4,0,0
292.8,2,4,0,0,1881,1,0,5,1,0
44.91,9,2,0,0,423,1,0,8,0,0
1022.35,18,4,0,0,826,0,1,10,0,0
482.25,7,1,0,0,654,0,0,2,0,0
1632.31,11,2,0,0,1459,0,0,4,0,0
152.75,15,3,0,0,1974,0,0,5,0,0
574.11,22,2,0,0,2183,0,0,6,0,0
1755.08,19,4,0,0,1665,1,0,6,0,0
391.57,6,4,1,0,53,0,0,3,0,0
1651.2,3,1,0,0,377,0,0,2,0,0
628.27,16,5,1,0,127,1,0,10,0,0
1061.24,6,2,0,0,1415,0,0,8,0,0
1988.54,9,1,0,0,292,1,0,8,0,0
2843.52,2,2,0,0,657,1,0,4,0,0
1202.9,18,8,0,0,628,0,0,7,0,0
485.89,3,3,0,0,1804,0,0,10,0,0
693.65,9,3,0,0,1472,0,0,6,0,0
2073.42,9,0,0,0,875,0,0,2,1,0
394.94,1,5,0,0,962,0,0,3,1,0
917.76,18,4,0,0,498,0,0,6,0,0
745.55,14,1,0,0,213,0,0,8,0,0
988.94,12,4,0,0,849,3,0,1,1,0
399.7,4,3,0,0,920,0,0,6,0,0
172.1,1,6,0,0,2196,0,0,7,0,0
1845.94,1,3,0,0,847,1,0,2,0,0
2875.93,15,5,0,1,120,0,0,1,1,0
182.7,17,2,0,0,1271,1,0,8,0,0
1585.93,19,2,0,0,1829,0,0,10,0,0
3239.53,19,3,0,1,873,0,0,5,0,0
1990.04,9,2,0,0,2333,1,0,2,0,0
722.94,0,1,0,0,395,2,0,7,0,0
426.88,5,4,0,0,642,0,0,6,0,0
1189.13,18,3,0,0,2433,0,0,1,1,0
1404.99,18,6,0,0,406,1,0,3,0,0
1206.9,12,3,0,0,488,0,0,10,0,0
915.86,0,3,0,0,2345,0,0,6,0,0
371.43,18,0,0,0,1762,0,0,8,0,0
1673.53,19,2,0,0,1018,1,0,1,0,0
1756.11,5,0,0,0,585,0,0,9,0,0
1340.53,19,6,0,0,516,0,0,8,0,0
1225.36,15,2,0,0,347,0,0,9,0,0
5879.63,21,6,0,0,789,1,0,7,0,0
587.35,15,3,0,0,347,0,0,10,0,0
3949.86,2,3,1,0,1293,0,0,6,0,1
526.35,15,4,0,0,2498,0,0,5,1,0
3324.09,2,2,0,0,1043,0,0,7,0,0
3764.49,6,3,0,0,2136,1,0,6,0,0
818.07,20,3,0,0,1325,1,0,4,0,0
5773.09,23,0,0,0,2186,0,0,8,0,0
1752.92,11,2,0,0,969,0,0,9,0,0
456.11,6,5,0,0,1659,0,0,2,0,0
754.34,9,2,0,0,1326,0,0,5,1,0
3404.19,5,2,0,0,1918,0,0,2,0,0
2760.22,13,3,1,1,2257,1,0,10,0,0
380.68,10,3,0,0,480,0,0,6,0,0
954.08,1,2,0,0,2048,0,0,8,0,0
1344.16,14,3,0,0,521,0,0,6,0,0
660.1,15,4,1,0,1489,0,0,5,0,0
11588.86,16,4,0,0,1339,0,0,4,0,0
1385.29,22,3,0,0,1054,0,0,6,0,0
1030.9,16,2,0,0,2097,0,0,1,0,0
3607.79,16,1,0,0,2120,2,0,2,0,1
761.12,5,2,0,0,459,0,0,10,0,0
3003.18,11,4,0,0,886,1,0,7,0,0
206.91,10,6,1,0,2361,0,0,7,1,0
696.69,23,1,0,0,2200,0,0,6,0,0
3130.88,11,4,1,0,485,3,1,5,0,0
5272.17,16,2,0,0,471,1,0,6,0,0
506.08,12,1,0,0,2163,0,0,7,0,0
450.42,1,1,0,0,675,0,0,2,0,0
1934.19,22,4,0,0,2327,0,0,9,0,0
588.14,16,5,0,0,1501,0,0,4,1,0
838.34,5,2,0,0,961,2,0,7,0,0
2634.38,1,1,0,0,1746,0,0,3,0,0
636.44,22,2,0,1,1816,1,0,4,0,0
153.63,7,1,0,0,2299,0,0,3,0,0
298.54,0,3,0,0,736,1,0,1,0,0
1107.61,14,3,0,0,1061,1,0,5,0,0
170.13,0,4,0,0,1671,0,0,10,0,0
814.72,5,3,0,0,1028,0,0,1,1,0
272.57,21,2,0,0,1771,2,0,8,0,0
5652.99,0,5,0,1,169,0,0,3,0,0
9558.08,18,1,0,0,2446,0,1,3,0,0
380.62,14,2,0,0,1696,0,0,4,0,0
1417.65,7,3,0,0,1819,1,0,2,0,0
419.72,6,2,0,0,1962,1,0,7,0,0
804.87,11,1,0,0,679,1,0,10,0,0
6657.3,12,6,0,0,25,1,0,6,1,0
687.67,21,1,0,0,1523,0,0,9,0,0
823.83,6,4,0,0,1602,0,0,7,0,0
427.29,14,2,0,0,47,1,0,8,0,0
3450.21,16,5,0,0,747,0,0,8,1,0
41.96,0,0,0,0,1818,0,0,1,0,0
704.3,21,3,0,0,1873,0,0,8,0,1
1047.45,23,1,0,0,2249,1,0,4,0,0
566.19,2,4,0,0,178,0,0,1,0,0
2600.72,6,2,0,0,1811,0,0,3,0,0
3648.34,18,0,0,0,1229,0,0,1,0,0
267.19,19,2,1,0,530,0,0,10,0,1
8897.15,3,2,0,0,2180,0,0,4,0,0
264.21,22,5,1,0,1481,0,0,10,0,0
3978.38,7,3,1,0,2453,0,0,7,0,0
1273.89,7,5,0,0,1242,0,0,3,0,0
662.68,8,4,0,0,1801,1,1,2,0,0
728.24,16,3,0,0,132,0,0,6,0,0
1060.49,4,2,0,0,212,0,0,2,0,0
1350.75,13,2,0,0,1007,1,0,3,0,0
436.96,1,4,0,0,1356,0,0,9,0,0
867.89,3,3,1,0,379,0,0,7,0,0
507.41,18,2,0,0,1320,0,0,10,0,0
325.37,9,4,0,0,2094,0,0,4,0,0
484.29,19,1,0,0,1222,1,0,9,0,0
347.24,17,2,0,0,295,0,0,7,1,0
720.43,23,3,0,0,1175,0,0,4,0,0
1689.98,3,5,0,0,1296,0,0,2,0,0
1237.33,22,6,0,0,53,0,0,6,0,0
7897.84,21,4,0,0,1578,1,0,7,0,1
120.25,10,5,0,0,1717,0,0,4,0,0
1753.45,3,3,0,0,1667,0,0,7,0,0
1103.7,3,1,0,0,1501,1,0,2,0,0
2479.15,12,5,0,0,1941,0,0,6,1,0
2245.01,0,2,0,0,1370,1,0,5,0,0
929.84,2,3,0,0,533,0,0,2,1,0
1303.3,12,3,0,0,1786,0,0,9,0,0
521.09,13,0,0,0,802,2,0,9,0,0
2025.72,20,2,1,0,1381,1,0,5,0,0
167.52,23,1,0,0,1746,0,0,5,0,0
2384.69,6,5,0,0,1067,1,0,5,0,0
1071.51,7,5,0,0,57,0,0,9,1,0
673.8,4,1,0,0,836,0,0,5,0,0
869.11,5,3,0,0,325,0,0,10,0,0
935.24,10,2,0,0,989,1,0,6,0,0
4013.04,23,4,0,0,596,0,0,8,0,0
27819.53,21,3,0,0,1296,1,0,7,0,0
3714.02,21,4,1,1,1650,0,0,1,0,0
623.08,10,3,0,0,936,0,1,3,0,0
2058.6,15,1,0,0,1315,0,1,3,0,0
2150.23,17,6,0,0,1101,0,0,6,0,0
434.78,5,3,0,0,1751,0,0,3,0,0
310.82,11,2,0,0,1596,0,1,2,0,0
1029.39,13,2,0,0,2204,0,0,1,0,0
2459.49,8,6,0,0,1386,2,0,2,1,0
218.81,11,4,1,0,1560,1,0,2,0,0
533.31,10,3,0,0,1091,0,0,4,1,0
1944.29,1,3,0,0,150,0,0,10,0,1
1143.36,18,3,0,0,2178,1,0,8,1,0
4520.03,21,2,0,0,1261,1,0,7,0,0
267.37,18,2,0,0,858,0,0,2,1,0
11523.74,22,2,0,0,1543,0,0,6,0,0
235.57,10,5,1,0,671,0,0,3,1,0
144.15,1,4,0,0,1916,1,1,1,0,0
1033.89,6,3,0,0,851,2,0,9,0,0
352.67,20,0,0,0,2375,0,0,10,0,0
1054.95,3,7,0,1,1562,1,0,2,0,0
1018.69,13,3,0,0,1295,0,0,7,0,0
901.65,0,4,1,0,22,0,0,10,0,1
472.29,7,3,0,0,1964,0,0,5,1,0
1690.29,2,2,0,0,910,0,0,10,0,0
798.44,2,2,0,0,153,0,0,10,0,0
3306.56,3,2,0,0,111,0,0,10,0,1
915.64,12,1,0,0,1021,0,0,5,1,0
417.95,16,9,0,1,1969,0,0,7,0,0
202.81,6,3,0,0,1034,0,0,6,1,1
923.24,19,3,0,0,923,1,0,2,0,0
308.21,9,3,1,0,857,1,0,6,0,1
284.3,17,4,0,0,409,0,0,7,0,0
1858.37,12,4,1,0,1207,0,0,2,0,0
185.37,17,6,0,0,1241,0,1,2,0,0
4501.62,23,3,0,0,771,0,0,2,1,0
1286.55,23,2,1,0,912,1,0,5,0,1
1049.59,14,2,0,0,1881,0,0,5,0,0
389.64,23,4,0,0,2317,0,0,2,0,0
2355.18,16,3,0,1,2082,0,0,7,0,0
1093.45,6,7,0,0,1673,0,0,3,0,0
552.2,22,7,0,0,253,0,1,1,0,0
1339.2,3,3,0,0,1193,1,0,10,0,0
203.82,11,5,0,0,1752,1,0,7,1,1
213.72,3,5,1,0,2421,0,0,7,0,0
357.74,18,5,0,0,1729,0,0,3,0,0
1555.46,21,3,0,0,1827,0,1,4,0,0
1093.07,19,2,0,0,2192,0,0,10,0,0
3130.6,2,2,0,1,487,0,0,9,0,0
437.03,6,4,0,0,2430,0,0,2,0,0
1948.21,8,8,0,0,1162,0,0,8,0,0
978.61,2,0,0,0,2289,1,0,7,1,0
427.07,12,3,1,0,1252,1,0,2,0,0
1612.12,0,3,0,0,2123,1,0,2,0,0
1026.58,14,3,0,0,2287,0,0,5,1,0
584.57,13,1,0,0,999,1,0,8,0,0
1143.67,14,2,0,0,1391,2,0,5,0,0
963.4,21,3,0,0,865,0,0,6,0,0
940.41,18,4,0,0,1716,2,0,6,0,0
725.9,6,0,0,0,1289,0,0,1,0,0
297.39,13,2,0,0,409,0,0,3,0,0
1181.77,19,5,0,0,1361,1,1,9,0,0
491.41,20,6,0,0,1014,0,0,5,0,0
395.31,15,2,0,0,2181,0,0,9,0,0
862.04,2,4,0,0,453,0,0,9,1,1
2284.78,10,1,0,0,1240,1,0,10,0,0
1320.3,20,2,1,0,1124,0,0,6,1,0
644.75,1,1,0,0,1206,0,0,2,0,0
619.34,14,6,0,0,2175,0,1,6,0,0
2071.05,12,4,0,0,1777,0,0,1,0,0
99.81,5,4,0,0,2136,0,0,3,0,0
2434.18,8,1,0,0,1675,0,0,7,0,0
168.34,23,3,0,0,378,1,0,1,0,0
266.29,14,5,0,1,267,0,0,1,0,1
655.72,22,2,0,0,1036,0,0,10,0,0
9605.82,11,1,0,0,2344,0,0,6,0,0
5868.88,20,2,0,0,2382,0,0,6,0,0
2222.72,14,4,0,0,365,0,0,4,0,0
1566.41,21,3,0,1,319,1,0,1,0,0
170.33,7,3,1,0,1106,0,0,4,0,1
1282.75,9,4,0,0,396,1,0,3,0,1
633.2,0,2,0,0,123,2,0,8,0,0
484.6,5,2,0,0,231,0,0,5,0,0
1280.24,3,4,0,0,1023,1,0,10,0,0
684.64,4,5,0,0,1304,1,0,8,0,1
2615.73,7,1,0,0,921,0,0,10,0,0
158.23,20,2,0,0,2492,0,1,2,0,0
1182.06,9,2,0,0,1982,0,0,5,0,0
455.28,19,4,0,0,2219,0,0,3,0,0
728.05,19,4,0,0,1850,1,0,3,1,0
1487.16,23,5,0,0,562,0,0,9,0,0
358.77,12,1,0,0,2321,1,0,7,0,0
1292.37,20,2,0,0,2018,0,0,4,0,0
886.84,10,0,0,0,2428,1,0,2,0,0
566.46,15,7,0,0,69,0,0,9,0,0
685.01,19,3,0,0,1684,0,0,10,0,0
939.59,3,1,0,0,1502,0,0,3,0,0
508.86,1,4,0,0,47,0,1,2,0,1
1104.44,3,1,0,0,2182,0,0,1,0,0
830.33,17,1,0,0,372,1,0,1,1,0
595.09,11,0,0,0,885,0,0,8,0,0
5376.77,6,1,0,0,300,0,0,3,0,0
1661.11,18,1,0,0,969,0,0,5,0,0
747.91,0,1,0,0,1063,0,1,1,0,0
1268.84,4,4,0,0,1632,0,0,6,1,0
392.75,11,1,0,0,1787,0,0,2,0,0
708.56,21,5,0,0,2184,1,0,4,0,0
796.26,17,2,0,0,518,0,0,8,1,0
315.2,16,6,0,0,1356,0,0,10,1,0
1615.43,17,2,0,0,1533,0,0,2,0,0
661.42,7,2,0,0,2348,0,0,2,0,0
768.57,10,2,0,0,1304,1,0,1,0,0
620.97,21,0,0,0,1466,1,0,1,1,0
21143.56,17,2,0,0,185,0,0,9,1,0
565.32,14,2,0,0,861,0,0,10,0,0
138.56,1,5,0,0,568,0,0,5,0,0
221.42,17,1,0,0,2109,0,0,10,1,0
2343.27,8,4,0,0,223,0,0,8,0,0
4173.26,9,3,0,0,2039,0,0,4,0,0
554.58,16,1,1,0,2362,1,1,8,1,0
3940.05,9,9,1,0,1614,0,0,1,0,0
2302.13,13,5,0,0,449,1,0,9,0,0
907.34,0,4,0,0,344,0,0,4,0,0
845.18,4,2,0,0,977,0,0,4,1,0
1314.05,12,4,0,0,7,1,1,1,0,0
2637.15,22,7,0,0,2205,0,0,1,1,0
1631.56,18,1,0,1,130,0,0,6,1,1
557.35,10,4,0,0,1912,1,0,6,0,0
921.31,23,1,0,0,630,0,0,9,0,0
7952.67,6,3,1,0,765,1,0,3,1,0
1409.82,21,5,0,0,595,0,0,4,1,0
2615.8,9,4,0,0,892,0,1,10,0,0
1881.61,2,3,0,0,1543,2,0,7,1,1
1441.38,0,0,0,0,2355,0,0,3,0,1
1222.56,23,0,0,0,1078,0,0,4,0,0
2690.25,15,3,0,0,1314,1,0,9,1,0
2249.9,3,7,0,0,65,0,0,7,1,1
1427.8,23,4,0,0,885,0,0,9,0,0
547.98,0,3,0,0,2164,0,0,5,0,0
1612.53,8,5,0,0,39,1,0,1,0,0
1025.56,17,4,0,0,1484,0,1,7,0,0
805.73,1,3,0,0,500,0,0,2,0,0
15974.93,21,4,0,0,981,0,0,7,0,0
235.32,16,1,0,1,1211,0,1,5,0,0
2859.82,22,1,0,0,966,0,1,1,0,0
462.82,20,3,0,0,1254,0,0,4,0,0
1250.37,19,2,0,0,265,1,0,6,0,0
14308.19,5,3,1,0,1162,1,0,10,0,1
418.9,4,2,0,0,1278,0,0,1,0,0
531.73,5,4,0,0,900,0,0,10,0,0
1077.59,3,3,0,0,2476,0,0,10,0,0
470.02,15,4,1,0,1964,0,1,6,0,0
2654.62,1,3,0,0,1304,0,0,3,0,0
642.57,10,2,0,0,251,0,0,1,0,0
2109.09,13,4,0,0,38,0,0,7,0,0
290.27,12,1,0,0,1451,0,1,9,0,1
180.04,11,2,0,0,1549,0,1,4,0,0
872.2,5,2,0,1,117,0,0,7,1,0
228.49,2,2,1,0,19,1,0,8,0,1
5005.38,23,1,1,0,2173,0,0,4,0,0
237.51,11,5,0,0,2280,0,0,1,0,0
388.51,14,1,0,0,61,0,0,1,1,0
1658.42,13,3,0,0,1290,0,0,8,0,0
610.11,8,3,1,0,1393,0,0,3,0,0
240.23,17,5,0,0,1726,0,0,5,0,0
8433.47,9,2,0,0,831,1,1,10,0,0
402.77,9,5,0,0,2186,0,0,10,0,0
901.21,19,1,0,0,1684,1,0,8,1,0
889.63,7,1,0,0,1962,0,0,7,0,0
2231.23,16,0,0,0,1244,0,0,9,0,0
1741.24,15,6,0,0,1362,0,0,4,0,0
479.72,0,0,0,0,2332,0,1,5,0,0
791.69,16,1,0,0,1009,0,0,8,1,0
874.0,19,1,1,0,1010,0,0,4,0,0
2319.16,6,4,0,0,2310,0,0,7,1,0
340.93,21,3,0,0,897,0,0,3,0,0
8251.17,0,2,0,0,58,1,0,4,1,0
513.28,4,2,0,0,1467,0,0,7,0,0
1087.08,22,6,0,0,1016,3,0,6,1,0
343.78,20,2,0,0,69,0,0,7,0,0
299.42,18,2,0,1,1249,1,0,1,0,0
457.41,14,1,1,0,1367,0,0,4,1,0
415.5,4,1,0,0,2178,0,0,10,0,0
724.69,11,5,0,0,851,1,0,6,0,0
412.0,13,5,0,0,414,0,0,2,1,0
2198.55,2,6,0,0,1006,0,0,10,0,0
501.21,14,4,0,0,1748,1,1,8,0,1
448.62,2,1,1,0,1305,0,1,4,0,0
740.28,3,4,0,0,1671,0,0,9,0,0
2959.69,4,1,0,0,235,0,1,4,0,0
1359.51,4,2,0,0,2398,0,0,6,0,0
992.58,1,2,0,0,750,1,0,6,0,0
261.64,22,1,0,0,2171,0,0,7,0,0
349.78,19,2,0,0,1446,0,0,10,0,0
305.39,12,4,0,0,1211,0,0,4,0,0
4051.54,8,3,0,0,2436,0,0,4,1,0
1864.15,4,2,0,0,230,1,0,7,1,1
463.3,22,4,0,0,2486,0,0,4,0,0
623.67,19,2,1,0,2100,1,0,6,1,0
480.44,18,4,0,0,873,0,0,9,0,0
452.21,11,3,0,0,619,0,0,2,0,0
1737.67,0,4,0,0,922,0,0,1,1,0
822.59,15,2,0,0,1885,0,0,5,0,0
8788.22,11,2,0,0,267,0,0,8,1,0
3829.0,7,1,1,0,1405,0,1,3,0,0
4062.2,7,3,0,1,249,0,0,8,1,0
2145.99,1,4,0,0,121,1,0,1,0,1
718.63,20,5,0,0,1197,1,0,4,1,0
1993.79,3,3,0,0,7,0,0,7,0,0
773.69,19,3,0,1,1781,0,0,8,1,0
5598.62,23,3,0,0,318,1,0,2,0,0
1643.0,1,4,0,0,2171,0,0,1,0,0
1425.62,14,10,1,0,683,0,1,4,0,1
1245.23,1,2,0,0,2187,0,0,10,1,0
6249.56,19,3,0,0,686,0,0,1,0,0
261.45,12,4,0,0,1059,2,1,10,1,1
6893.18,0,2,0,0,554,0,0,8,0,0
910.37,18,0,0,0,1808,0,0,9,0,0
268.77,18,3,0,0,2174,0,0,2,1,0
516.87,22,5,0,0,2413,0,0,6,0,0
210.44,11,3,0,0,1334,0,0,7,1,0
2108.34,22,2,0,0,454,0,0,2,0,0
388.27,15,3,0,0,292,0,0,6,0,0
1298.11,12,3,1,0,567,1,0,9,1,0
3409.15,8,2,1,0,260,0,0,10,1,1
560.03,7,3,0,0,954,2,0,10,0,0
838.74,14,4,0,0,1478,1,0,4,0,0
297.86,17,5,0,0,1894,0,0,5,0,0
743.7,0,3,0,0,1683,0,0,4,0,0
14386.18,9,2,0,0,826,0,0,5,0,0
2387.34,1,3,0,0,1784,0,0,1,0,0
841.57,9,0,0,0,82,0,0,1,0,0
594.85,19,4,0,0,1634,0,0,4,0,0
1050.86,16,4,0,0,2312,0,0,10,0,0
1248.94,2,1,0,0,1585,0,0,7,1,0
721.21,17,3,0,0,2077,1,0,4,0,0
1863.22,0,3,0,0,1955,1,0,6,1,0
422.65,0,3,0,0,253,0,0,9,1,0
420.57,21,3,0,0,196,1,0,5,0,0
1587.94,0,1,0,0,1872,1,0,7,0,0
340.82,6,2,0,0,1627,0,0,8,1,0
2273.37,3,3,0,0,88,0,0,3,0,0
1081.08,13,2,0,0,458,0,0,1,0,0
176.28,12,2,0,0,547,2,0,7,0,1
1223.53,20,1,0,0,490,0,0,10,0,0
203.33,23,5,1,0,26,0,0,10,0,1
2193.74,17,3,0,0,1936,0,0,10,0,0
855.16,11,5,0,0,936,0,0,6,1,0
6981.95,1,3,0,0,2493,0,0,6,0,0
3201.3,22,3,0,0,781,1,0,2,0,0
379.67,13,8,0,0,800,1,0,2,1,0
145.37,5,2,0,0,1558,0,0,10,1,1
515.38,13,3,0,0,1291,0,0,8,1,0
323.35,9,3,0,1,394,1,0,9,0,0
6807.21,8,1,0,0,1754,0,0,4,0,0
1085.38,10,3,0,0,895,0,0,7,1,1
2788.95,18,0,0,0,2370,0,0,6,0,0
824.66,3,2,0,0,21,0,0,4,0,0
916.29,23,3,0,0,1616,0,0,8,0,0
1061.43,1,2,0,0,270,0,0,2,0,0
3316.08,3,3,1,0,1765,0,0,5,0,1
1497.61,16,2,0,0,124,1,1,4,1,0
380.95,3,1,0,0,715,1,0,3,0,0
5555.34,18,2,0,0,1856,1,0,8,0,0
818.26,17,4,0,0,928,1,0,10,0,0
695.39,10,0,0,0,758,0,0,6,0,0
64.75,10,3,0,0,2244,0,0,1,0,0
2068.13,23,4,0,0,432,0,0,9,0,0
1213.19,19,2,0,1,105,0,0,5,0,0
1211.88,15,3,0,0,506,0,0,3,0,0
733.02,3,1,0,0,1389,0,0,5,0,0
616.95,14,1,0,0,1294,0,0,1,0,0
757.8,0,8,0,0,341,1,0,5,0,0
1742.65,6,3,0,0,575,0,0,10,1,0
2077.91,16,0,0,0,109,1,0,5,0,0
870.41,9,3,1,0,1634,0,0,8,0,0
2832.56,23,3,0,1,355,1,0,2,0,1
1013.36,22,2,0,0,2204,0,0,9,0,0
662.34,2,4,0,0,1168,0,0,3,0,0
1337.31,21,3,0,0,1338,0,0,9,0,0
281.64,20,2,0,0,1530,0,0,6,0,0
1383.98,2,2,0,0,2253,0,1,6,0,0
234.58,9,2,0,0,408,0,0,1,0,0
392.4,22,1,0,0,1092,0,0,6,0,0
145.66,0,1,0,0,1282,0,0,4,1,0
920.47,1,2,0,0,2295,0,0,2,0,0
5484.24,12,4,0,0,2431,0,0,1,0,0
975.47,22,5,0,0,911,0,0,9,1,0
2087.21,6,2,0,0,1344,0,0,4,1,0
11525.46,18,3,0,0,231,1,0,6,0,0
1642.63,16,1,0,0,156,0,0,4,0,0
510.19,3,4,0,0,2387,0,0,3,0,0
585.48,6,1,0,0,614,0,0,5,0,0
1097.36,14,1,0,0,899,0,0,10,0,0
582.37,11,5,1,1,98,0,0,8,0,1
627.61,5,3,0,0,1344,0,0,8,1,0
2937.32,4,3,0,0,1469,0,0,7,0,0
3059.96,13,4,0,0,733,1,1,8,0,1
211.26,19,4,0,0,2193,1,0,10,0,0
483.88,9,1,0,0,960,1,0,7,0,0
689.52,22,2,1,0,1938,0,0,1,1,1
1996.38,16,3,0,0,819,1,0,9,1,1
3439.48,9,2,0,0,114,0,0,5,1,0
16349.75,16,2,0,0,2118,0,0,5,0,0
688.37,10,2,0,0,1943,1,0,4,1,0
723.62,18,6,0,0,2016,0,0,5,0,0
1975.49,23,1,0,1,1274,0,0,10,0,0
554.34,18,4,1,0,639,1,0,4,0,0
952.45,3,4,0,0,2129,0,0,4,1,0
724.12,1,6,0,0,1718,0,0,10,0,0
79.71,19,4,0,1,992,0,0,9,1,0
1240.45,20,3,0,0,1775,0,0,6,1,0
913.82,13,1,0,0,1017,0,0,7,0,0
3909.76,5,5,1,0,1703,0,1,7,0,1
1102.67,21,2,0,0,2469,1,0,9,0,0
312.7,10,4,0,0,158,2,0,7,0,0
847.17,7,2,0,0,861,1,1,3,0,0
135.49,8,2,1,0,709,0,0,10,1,1
326.71,7,1,0,0,493,1,0,3,0,0
2070.42,6,4,0,0,2230,1,0,10,0,0
856.33,7,4,0,0,2436,2,0,5,0,0
2758.68,16,3,0,0,340,0,0,9,1,0
153.41,0,2,0,0,2260,0,0,5,0,0
860.52,8,2,0,0,1871,0,0,1,0,0
681.63,4,3,0,0,276,0,0,6,0,1
2852.21,15,2,1,0,2465,0,0,7,1,0
2149.01,23,3,0,0,540,0,0,4,0,0
2084.43,18,4,0,0,769,0,0,10,0,0
5122.56,5,1,0,0,2140,0,0,7,1,0
758.93,12,3,0,1,1343,1,0,10,0,0
4167.54,0,5,0,0,548,0,0,3,1,0
385.98,9,2,0,0,868,0,0,1,0,0
372.08,6,6,0,0,789,0,0,7,0,0
2327.96,12,2,0,0,618,0,0,4,1,0
243.53,9,1,0,0,869,1,0,4,0,0
1944.51,16,1,0,0,1754,1,0,4,0,0
1213.56,13,2,0,0,848,0,0,8,0,0
3203.03,22,4,0,0,1871,0,0,2,0,0
1033.34,1,9,0,0,579,1,0,3,1,0
1159.85,22,1,0,0,1189,0,0,2,0,0
1824.87,18,1,0,0,449,0,0,2,0,0
565.3,17,2,0,0,1794,0,0,5,0,0
541.2,19,6,0,0,906,1,0,5,0,0
1762.4,1,0,0,0,28,0,0,3,1,0
1064.98,5,4,1,0,1271,0,0,3,1,0
729.74,0,0,0,0,830,0,0,2,1,0
1009.51,19,4,0,0,59,0,0,5,0,0
5402.19,8,1,0,0,1011,1,0,2,0,0
704.14,8,3,0,0,104,1,0,1,0,0
684.02,14,3,0,1,1006,0,0,7,1,1
198.85,10,2,0,0,1377,1,0,9,0,0
1051.16,15,7,0,0,134,0,0,1,0,0
2115.16,22,4,0,0,443,1,0,7,0,0
2530.57,7,4,0,0,141,2,0,9,0,0
1221.97,21,2,0,0,405,1,0,3,0,0
2852.16,12,6,0,0,2036,0,0,7,0,0
2278.4,9,3,0,0,164,0,0,5,0,0
3337.41,22,2,0,0,215,1,0,7,1,1
2934.53,11,2,0,0,1980,0,1,10,0,0
5271.01,3,5,0,0,436,0,0,1,0,0
925.47,6,5,0,1,714,0,0,3,0,1
290.89,20,5,0,0,1351,0,0,3,0,0
2129.66,12,4,0,0,1265,0,0,3,0,0
2393.6,13,2,0,0,67,0,0,1,0,0
5271.11,16,5,0,0,1311,0,0,5,0,0
3949.29,4,2,0,0,2229,0,0,10,0,0
7673.07,2,2,0,0,629,0,0,8,0,1
2038.26,10,3,0,0,778,0,0,5,0,0
1378.58,22,4,0,0,2038,0,0,5,0,0
274.52,3,6,0,0,958,1,0,9,0,0
1492.33,17,4,0,0,2426,0,0,5,0,0
631.12,23,2,0,0,1952,3,1,3,0,0
1354.94,2,1,0,0,1087,0,0,5,0,0
1158.07,3,1,0,0,1829,0,0,3,0,0
1757.65,20,4,1,0,2471,0,0,5,0,0
994.93,2,1,0,0,1662,2,0,7,0,1
2793.42,17,8,0,0,515,0,0,4,0,1
72.01,19,1,0,0,2342,1,0,3,0,0
1326.09,7,2,0,0,1905,1,0,2,1,0
3650.03,6,4,0,1,1657,1,0,2,0,0
7115.63,12,1,1,0,1305,0,0,5,0,0
2280.07,12,1,1,0,1809,2,0,9,0,0
5912.85,20,3,1,0,1360,0,0,5,0,0
1298.46,14,4,0,0,1281,0,0,7,0,0
1099.78,23,1,0,0,2271,1,0,7,0,1
1862.02,5,2,0,0,1068,0,0,9,0,0
1093.14,6,3,0,0,2387,0,0,9,1,0
501.52,5,4,0,0,177,0,1,4,1,1
655.08,15,0,0,0,7,0,0,10,1,1
360.63,0,4,0,0,619,0,0,7,0,1
1860.08,20,0,0,0,595,1,0,3,0,0
1109.2,18,6,0,1,1222,0,1,5,0,1
764.88,23,3,0,0,734,0,0,10,0,0
622.23,23,5,0,0,582,0,0,10,0,0
1817.21,1,5,0,0,1177,1,0,2,1,0
2393.35,17,4,1,0,1334,0,0,10,0,0
354.07,12,3,0,0,1480,1,0,9,0,0
302.57,17,3,0,0,1036,0,0,8,0,0
2848.39,20,4,1,0,2128,0,0,3,0,0
277.24,13,3,0,0,751,1,0,9,0,0
1895.97,0,7,0,1,2470,0,0,8,0,0
5524.29,20,4,0,1,1890,1,0,3,0,0
5537.15,10,1,0,0,1146,0,0,7,0,0
2293.59,11,3,0,0,1622,0,0,2,1,0
